NAI3画风法典,,,,,,,,,,,,,,,,,
"{remsrar},[[cogecha]],[lineart],[[[meyoco]]],year_2023,1girl","{remsrar},[[cogecha]],[lineart],[[[meyoco]]],year_2023,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1751805953
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格

来自收集",,,,,,,,,,,,,
"artist:yuzuna99,{artist:yokochou},[artist:alp,artist:bai_lao_shu],[[artist:kedama_milk,tianliang duohe fangdongye]],year 2023,,1girl","artist:yuzuna99,{artist:yokochou},[artist:alp,artist:bai_lao_shu],[[artist:kedama_milk,tianliang duohe fangdongye]],year 2023,,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:447245543
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格

来自收集",,,,,,,,,,,,,
"artist:nopossumachine,[artist:amonitto],1girl","artist:nopossumachine,[artist:amonitto],1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1706049242
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格

来自收集",,,,,,,,,,,,,
"falin thorden,dungeon meshi,rurudo,miyuki_(miyuki0529),konbu_wakame,xilmo,wlop,year_2023,,1girl,","falin thorden,dungeon meshi,rurudo,miyuki_(miyuki0529),konbu_wakame,xilmo,wlop,year_2023,,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:266305158
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"①独立风格

来自收集",,,,,,,,,,,,,
"artist:ask(askzy), artist:ciloranko, artist:cui_(jidanhaidaitang), artist:kuzuvine, artist:miv4t, artist:nixeu,","Prompt: artist:ask(askzy), artist:ciloranko, artist:cui_(jidanhaidaitang), artist:kuzuvine, artist:miv4t, artist:nixeu,1girl, best quality, amazing quality, very aesthetic, absurdres
Undesired Content: nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]
Resolution: 832x1216
Seed: 579839055
Steps: 28
Sampler: k_dpmpp_2s_ancestral (native) [SMEA]
Prompt Guidance: 6
Prompt Guidance Rescale: 0
Undesired Content Strength: 1", , ,"①独立画风

来自梗",,,,,,,,,,,,,
"[artist:ningen_mame],artist:ciloranko,[artist:sho_(sho_lwlw)],[[artist:as109]], wlop,","[artist:ningen_mame],artist:ciloranko,[artist:sho_(sho_lwlw)],[[artist:as109]], wlop,1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1737677244
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系
更多微调和例图见右侧→
来自收集",,去掉wlop, , ,,,,,,,,,
"[[artist:wlop]],artist:WANKE,[artist:ciloranko],","[[artist:wlop]],{[artist:WANKE]},[artist:ciloranko],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1512501161
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系
来自收集",,,,,,,,,,,,,
"{amazuyu_tatsuki,shiro9jira},ciloranko,ask_(askzy),novelace,{wlop, reoen},{alphonse_(white_datura)},miv4t,[[tianliang duohe fangdongye]],year_2023,","{amazuyu_tatsuki,shiro9jira},ciloranko,ask_(askzy),novelace,{wlop, reoen},{alphonse_(white_datura)},miv4t,[[tianliang duohe fangdongye]],year_2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2856011140
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:false
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系+防冻液
来自收集",,,,,,,,,,,,,
"[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},happoubi_jin,[[artist:As109]],year_2023,","[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},happoubi_jin,[[artist:As109]],year_2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:689136882
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
幼态wlop系+水叔
来自收集",,,,,,,,,,,,,
"[artist:kedama milk],{wlop, reoen},[[artist:As109]],","[artist:kedama milk],{wlop, reoen},[[artist:As109]],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:121881747
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@,chibi,toys,[[[Pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
幼态wlop系+水叔
来自收集",,,,,,,,,,,,,
"[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},","[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3005777776
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
幼态wlop系
来自收集",,,,,,,,,,,,,
"[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},happobi_jin,[[artist:As109]],year_2023,","[artist:kedama milk],artist:mika_pikazo,{wlop, reoen},happobi_jin,[[artist:As109]],year_2023,1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1893888748
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
幼态wlop系
来自收集",,,,,,,,,,,,,
"artist:wlop,artist:aki99,[[{{artist:mochizuki_kei}}, [[[artist:as109]]], {{artist:asakuraf}},artist:shion(mirudakemann)]],","artist:wlop,artist:aki99,[[{{artist:mochizuki_kei}}, [[[artist:as109]]], {{artist:asakuraf}},artist:shion(mirudakemann)]],1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:2894448536
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系2.5D
来自收集",,,,,,,,,,,,,
"hyperrealistic,artist:ask (askzy),[[[artist:wlop]]],","hyperrealistic,artist:ask (askzy),[[[artist:wlop]]],1girl,, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:558079659
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
hyperrealistic为写实
wlop系2.5D
来自收集",,,,,,,,,,,,,
"{{{{hyperrealistic}}}},artist:asciamano240,[[[artist:wlop]]],","{{{{hyperrealistic}}}},artist:asciamano240,[[[artist:wlop]]],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:3984425902
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系2.5D
来自收集",,,,,,,,,,,,,
"{{{artist:gomzi}}},[[[[artist:wlop]]]],1girl, ","{{{artist:gomzi}}},[[[[artist:wlop]]]],1girl, best quality, amazing quality, very aesthetic, absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:266871342
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, @_@, toy, chibi, [[[pingu]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系2.5D
来自收集",,,,,,,,,,,,,
"artist:wlop,[[dino (dinoartforame)]],[[[as109]]],ciloranko,1girl","artist:wlop,[[dino (dinoartforame)]],[[[as109]]],ciloranko,1girl,best quality,amazing quality,very aesthetic,absurdres""
steps:28
height:1216
width:832
scale:6
uncond_scale:1
cfg_rescale:0
seed:1625758515
n_samples:1
hide_debug_overlay:false
noise_schedule:""native""
legacy_v3_extend:false
sampler:""k_dpmpp_2s_ancestral""
controlnet_strength:1
controlnet_model:null
dynamic_thresholding:false
dynamic_thresholding_percentile:0.999
dynamic_thresholding_mimic_scale:10
sm:true
sm_dyn:false
skip_cfg_below_sigma:0
lora_unet_weights:null
lora_clip_weights:null
uc:""nsfw, lowres, {bad}, error, fewer, extra, missing, worst quality, jpeg artifacts, bad quality, watermark, unfinished, displeasing, chromatic aberration, signature, extra digits, artistic error, username, scan, [abstract], bad anatomy, bad hands, @_@, mismatched pupils, heart-shaped pupils, glowing eyes, chibi, toy,[[[KKO]]]", , ,"②wlop系（厚涂、写实、丰富的背景）
wlop系2.5D
来自收集",,,,,,,,,,,,,
